Iteration,Mean,Stdev,Run-0
0,0.046,0.0,0.046
1,1.467,0.0,1.467
2,1.692,0.0,1.692
3,1.781,0.0,1.781
4,1.902,0.0,1.902
5,1.986,0.0,1.986
6,2.016,0.0,2.016
7,2.016,0.0,2.016
8,2.016,0.0,2.016
9,2.0,0.0,2.0
10,1.975,0.0,1.975
11,1.953,0.0,1.953
12,1.957,0.0,1.957
13,1.945,0.0,1.945
14,1.937,0.0,1.937
15,1.919,0.0,1.919
16,1.921,0.0,1.921
17,1.915,0.0,1.915
18,1.892,0.0,1.892
19,1.882,0.0,1.882
20,1.873,0.0,1.873
21,1.865,0.0,1.865
22,1.874,0.0,1.874
23,1.87,0.0,1.87
24,1.865,0.0,1.865
25,1.855,0.0,1.855
26,1.856,0.0,1.856
27,1.851,0.0,1.851
28,1.849,0.0,1.849
29,1.835,0.0,1.835
