Iteration,Mean,Stdev,Run-0
0,0.3362008328365651,0.0,0.3362008328365651
1,1.0521554067722123,0.0,1.0521554067722123
2,1.662162446934715,0.0,1.662162446934715
3,1.743618077447008,0.0,1.743618077447008
4,1.722514441158622,0.0,1.722514441158622
5,1.8114565962230502,0.0,1.8114565962230502
6,1.8107100817082786,0.0,1.8107100817082786
7,1.7891425320527148,0.0,1.7891425320527148
8,1.7584083712266614,0.0,1.7584083712266614
9,1.759999715909068,0.0,1.759999715909068
10,1.7434345413579482,0.0,1.7434345413579482
11,1.7238651339359472,0.0,1.7238651339359472
12,1.7267310155319502,0.0,1.7267310155319502
13,1.7086123024255677,0.0,1.7086123024255677
14,1.697925498954533,0.0,1.697925498954533
15,1.6797130707355945,0.0,1.6797130707355945
16,1.6833003297094669,0.0,1.6833003297094669
17,1.6840282064146077,0.0,1.6840282064146077
18,1.6748432762500494,0.0,1.6748432762500494
19,1.6742460989950072,0.0,1.6742460989950072
20,1.6653140844897698,0.0,1.6653140844897698
21,1.6627435159999873,0.0,1.6627435159999873
22,1.663344822939609,0.0,1.663344822939609
23,1.6487810649082555,0.0,1.6487810649082555
24,1.6481735345527182,0.0,1.6481735345527182
25,1.6480021237850393,0.0,1.6480021237850393
26,1.6502942161929792,0.0,1.6502942161929792
27,1.6410533202793867,0.0,1.6410533202793867
28,1.6405316211521188,0.0,1.6405316211521188
29,1.6412285032864862,0.0,1.6412285032864862
