Iteration,Mean,Stdev,Run-0
0,0.3362008328365651,0.0,0.3362008328365651
1,1.0521554067722123,0.0,1.0521554067722123
2,1.662162446934715,0.0,1.662162446934715
3,1.743618077447008,0.0,1.743618077447008
4,1.722514441158622,0.0,1.722514441158622
5,1.722514441158622,0.0,1.722514441158622
6,1.7519805934998252,0.0,1.7519805934998252
7,1.7519805934998252,0.0,1.7519805934998252
8,1.7032615770926085,0.0,1.7032615770926085
9,1.7032615770926085,0.0,1.7032615770926085
10,1.6817131146542206,0.0,1.6817131146542206
11,1.6817131146542206,0.0,1.6817131146542206
12,1.6639519223823744,0.0,1.6639519223823744
13,1.6639519223823744,0.0,1.6639519223823744
14,1.670988928748482,0.0,1.670988928748482
15,1.670988928748482,0.0,1.670988928748482
16,1.6520650713576628,0.0,1.6520650713576628
17,1.6520650713576628,0.0,1.6520650713576628
18,1.6762529642031954,0.0,1.6762529642031954
19,1.6762529642031954,0.0,1.6762529642031954
20,1.6644755930923112,0.0,1.6644755930923112
21,1.6644755930923112,0.0,1.6644755930923112
22,1.6535912433246616,0.0,1.6535912433246616
23,1.6535912433246616,0.0,1.6535912433246616
24,1.638261273423748,0.0,1.638261273423748
25,1.638261273423748,0.0,1.638261273423748
26,1.6365708050677186,0.0,1.6365708050677186
27,1.6365708050677186,0.0,1.6365708050677186
28,1.6024278454894623,0.0,1.6024278454894623
29,1.6024278454894623,0.0,1.6024278454894623
30,1.615066252511023,0.0,1.615066252511023
31,1.615066252511023,0.0,1.615066252511023
32,1.5929532322073994,0.0,1.5929532322073994
33,1.5929532322073994,0.0,1.5929532322073994
34,1.5927884354175859,0.0,1.5927884354175859
35,1.5927884354175859,0.0,1.5927884354175859
36,1.5802275152648118,0.0,1.5802275152648118
37,1.5802275152648118,0.0,1.5802275152648118
38,1.583097912322545,0.0,1.583097912322545
39,1.583097912322545,0.0,1.583097912322545
40,1.5802275152648118,0.0,1.5802275152648118
41,1.5802275152648118,0.0,1.5802275152648118
42,1.5802275152648118,0.0,1.5802275152648118
43,1.5802275152648118,0.0,1.5802275152648118
44,1.5802275152648118,0.0,1.5802275152648118
45,1.5802275152648118,0.0,1.5802275152648118
46,1.5802275152648118,0.0,1.5802275152648118
47,1.5802275152648118,0.0,1.5802275152648118
48,1.5802275152648118,0.0,1.5802275152648118
49,1.5802275152648118,0.0,1.5802275152648118
