Iteration,Mean,Stdev,Run-0
0,1878.8583109119252,0.0,1878.8583109119252
1,10.318053022783053,0.0,10.318053022783053
2,4.390376252676784,0.0,4.390376252676784
3,2.4345992198662776,0.0,2.4345992198662776
4,1.9746200647048808,0.0,1.9746200647048808
5,1.711372022420847,0.0,1.711372022420847
6,1.5652978696323694,0.0,1.5652978696323694
7,1.4649204989051965,0.0,1.4649204989051965
8,1.3767713224798452,0.0,1.3767713224798452
9,1.337484070623955,0.0,1.337484070623955
10,1.2917221696794488,0.0,1.2917221696794488
11,1.2561951026079266,0.0,1.2561951026079266
12,1.2346400716624502,0.0,1.2346400716624502
13,1.2278116009795252,0.0,1.2278116009795252
14,1.2198722378188134,0.0,1.2198722378188134
15,1.2157252175123345,0.0,1.2157252175123345
16,1.2075597901995985,0.0,1.2075597901995985
17,1.2026485631379464,0.0,1.2026485631379464
18,1.2014321836682003,0.0,1.2014321836682003
19,1.1997293561085742,0.0,1.1997293561085742
20,1.1960860394532336,0.0,1.1960860394532336
21,1.1917486025531085,0.0,1.1917486025531085
22,1.1885384545996995,0.0,1.1885384545996995
23,1.1881563819329028,0.0,1.1881563819329028
24,1.1865125051288528,0.0,1.1865125051288528
25,1.186498053534685,0.0,1.186498053534685
26,1.185460553761648,0.0,1.185460553761648
27,1.1826198594615178,0.0,1.1826198594615178
28,1.1805098624999002,0.0,1.1805098624999002
29,1.177992914872965,0.0,1.177992914872965
30,1.1775597964652786,0.0,1.1775597964652786
31,1.1771798168431138,0.0,1.1771798168431138
32,1.1749634468687813,0.0,1.1749634468687813
33,1.1728712519323206,0.0,1.1728712519323206
34,1.1720404419851622,0.0,1.1720404419851622
35,1.1720162353038872,0.0,1.1720162353038872
36,1.1693640586273761,0.0,1.1693640586273761
37,1.1668536441338824,0.0,1.1668536441338824
38,1.1663120713727793,0.0,1.1663120713727793
39,1.1647773033923332,0.0,1.1647773033923332
40,1.1629259808181869,0.0,1.1629259808181869
41,1.1626141827853687,0.0,1.1626141827853687
42,1.1618494816135325,0.0,1.1618494816135325
43,1.1605958697408416,0.0,1.1605958697408416
44,1.160386721542941,0.0,1.160386721542941
45,1.1599821360369171,0.0,1.1599821360369171
46,1.1599821360369171,0.0,1.1599821360369171
47,1.1599821360369171,0.0,1.1599821360369171
48,1.1599821360369171,0.0,1.1599821360369171
49,1.1599821360369171,0.0,1.1599821360369171
