Iteration,Mean,Stdev,Run-0
0,1228.3311280160233,0.0,1228.3311280160233
1,8.117421014386556,0.0,8.117421014386556
2,3.649120056631646,0.0,3.649120056631646
3,2.486999873072156,0.0,2.486999873072156
4,1.926392722412788,0.0,1.926392722412788
5,1.7498943757600727,0.0,1.7498943757600727
6,1.7498943757600551,0.0,1.7498943757600551
7,1.674195830012359,0.0,1.674195830012359
8,1.6741958300123776,0.0,1.6741958300123776
9,1.590372509131296,0.0,1.590372509131296
10,1.5903725091312992,0.0,1.5903725091312992
11,1.5467179374667883,0.0,1.5467179374667883
12,1.5467179374667777,0.0,1.5467179374667777
13,1.5044532846209244,0.0,1.5044532846209244
14,1.504453284620924,0.0,1.504453284620924
15,1.4744347782108713,0.0,1.4744347782108713
16,1.474434778210882,0.0,1.474434778210882
17,1.4370614520684217,0.0,1.4370614520684217
18,1.4370614520684262,0.0,1.4370614520684262
19,1.39890260861605,0.0,1.39890260861605
20,1.3989026086160428,0.0,1.3989026086160428
21,1.3853444835644106,0.0,1.3853444835644106
22,1.3853444835644138,0.0,1.3853444835644138
23,1.3682231350100986,0.0,1.3682231350100986
24,1.3682231350101095,0.0,1.3682231350101095
25,1.3389114109258764,0.0,1.3389114109258764
26,1.338911410925878,0.0,1.338911410925878
27,1.315687498710127,0.0,1.315687498710127
28,1.315687498710124,0.0,1.315687498710124
29,1.2923767028400768,0.0,1.2923767028400768
30,1.2923767028400874,0.0,1.2923767028400874
31,1.279905214651438,0.0,1.279905214651438
32,1.2799052146514311,0.0,1.2799052146514311
33,1.2683576382660235,0.0,1.2683576382660235
34,1.2683576382660258,0.0,1.2683576382660258
35,1.2564868969782887,0.0,1.2564868969782887
36,1.2564868969782839,0.0,1.2564868969782839
37,1.244834269621267,0.0,1.244834269621267
38,1.244834269621263,0.0,1.244834269621263
39,1.2395102700590124,0.0,1.2395102700590124
40,1.239510270059009,0.0,1.239510270059009
41,1.233125324066095,0.0,1.233125324066095
42,1.2331253240661018,0.0,1.2331253240661018
43,1.2263279820145787,0.0,1.2263279820145787
44,1.2263279820145792,0.0,1.2263279820145792
45,1.2233045581951942,0.0,1.2233045581951942
46,1.2233045581952025,0.0,1.2233045581952025
47,1.2154624669063214,0.0,1.2154624669063214
48,1.2154624669063128,0.0,1.2154624669063128
49,1.2119025046097307,0.0,1.2119025046097307
