Iteration,Mean,Stdev,Run-0
0,0.135,0.0,0.135
1,1.701,0.0,1.701
2,2.13,0.0,2.13
3,2.261,0.0,2.261
4,2.387,0.0,2.387
5,2.425,0.0,2.425
6,2.45,0.0,2.45
7,2.458,0.0,2.458
8,2.498,0.0,2.498
9,2.499,0.0,2.499
10,2.511,0.0,2.511
11,2.509,0.0,2.509
12,2.516,0.0,2.516
13,2.52,0.0,2.52
14,2.511,0.0,2.511
15,2.502,0.0,2.502
16,2.492,0.0,2.492
17,2.499,0.0,2.499
18,2.496,0.0,2.496
19,2.497,0.0,2.497
20,2.487,0.0,2.487
21,2.481,0.0,2.481
22,2.48,0.0,2.48
23,2.467,0.0,2.467
24,2.471,0.0,2.471
25,2.466,0.0,2.466
26,2.467,0.0,2.467
27,2.469,0.0,2.469
28,2.468,0.0,2.468
29,2.473,0.0,2.473
