Iteration,Mean,Stdev,Run-0
0,0.337,0.0,0.337
1,1.743,0.0,1.743
2,2.521,0.0,2.521
3,2.61,0.0,2.61
4,2.605,0.0,2.605
5,2.606,0.0,2.606
6,2.634,0.0,2.634
7,2.621,0.0,2.621
8,2.614,0.0,2.614
9,2.625,0.0,2.625
10,2.615,0.0,2.615
11,2.594,0.0,2.594
12,2.622,0.0,2.622
13,2.615,0.0,2.615
14,2.607,0.0,2.607
15,2.62,0.0,2.62
16,2.619,0.0,2.619
17,2.623,0.0,2.623
18,2.62,0.0,2.62
19,2.622,0.0,2.622
20,2.628,0.0,2.628
21,2.628,0.0,2.628
22,2.628,0.0,2.628
23,2.628,0.0,2.628
24,2.628,0.0,2.628
25,2.628,0.0,2.628
26,2.628,0.0,2.628
27,2.628,0.0,2.628
28,2.628,0.0,2.628
29,2.628,0.0,2.628
