Iteration,Mean,Stdev,Run-0
0,0.054,0.0,0.054
1,1.688,0.0,1.688
2,2.09,0.0,2.09
3,2.183,0.0,2.183
4,2.183,0.0,2.183
5,2.273,0.0,2.273
6,2.328,0.0,2.328
7,2.328,0.0,2.328
8,2.331,0.0,2.331
9,2.344,0.0,2.344
10,2.344,0.0,2.344
11,2.355,0.0,2.355
12,2.364,0.0,2.364
13,2.364,0.0,2.364
14,2.365,0.0,2.365
15,2.366,0.0,2.366
16,2.366,0.0,2.366
17,2.346,0.0,2.346
18,2.347,0.0,2.347
19,2.347,0.0,2.347
20,2.332,0.0,2.332
21,2.33,0.0,2.33
22,2.33,0.0,2.33
23,2.333,0.0,2.333
24,2.33,0.0,2.33
25,2.33,0.0,2.33
26,2.331,0.0,2.331
27,2.335,0.0,2.335
28,2.335,0.0,2.335
29,2.331,0.0,2.331
30,2.335,0.0,2.335
31,2.335,0.0,2.335
32,2.338,0.0,2.338
33,2.329,0.0,2.329
34,2.329,0.0,2.329
35,2.324,0.0,2.324
36,2.328,0.0,2.328
37,2.328,0.0,2.328
38,2.328,0.0,2.328
39,2.328,0.0,2.328
40,2.328,0.0,2.328
41,2.328,0.0,2.328
42,2.328,0.0,2.328
43,2.328,0.0,2.328
44,2.328,0.0,2.328
45,2.328,0.0,2.328
46,2.328,0.0,2.328
47,2.328,0.0,2.328
48,2.328,0.0,2.328
49,2.328,0.0,2.328
