Iteration,Mean,Stdev,Run-0
0,3200.7219192408274,0.0,3200.7219192408274
1,19.65108228623098,0.0,19.65108228623098
2,6.790967301255333,0.0,6.790967301255333
3,2.554728614208889,0.0,2.554728614208889
4,2.5547286142088588,0.0,2.5547286142088588
5,1.4704982747196154,0.0,1.4704982747196154
6,0.8710913992343268,0.0,0.8710913992343268
7,0.8710913992343738,0.0,0.8710913992343738
8,0.5593205171555581,0.0,0.5593205171555581
9,0.40482622880503333,0.0,0.40482622880503333
10,0.40482622880500047,0.0,0.40482622880500047
11,0.32782303409878216,0.0,0.32782303409878216
12,0.2555086968640813,0.0,0.2555086968640813
13,0.2555086968640888,0.0,0.2555086968640888
14,0.18185747387027767,0.0,0.18185747387027767
15,0.14211310065904176,0.0,0.14211310065904176
16,0.142113100659045,0.0,0.142113100659045
17,0.11173603405402582,0.0,0.11173603405402582
18,0.09944688436244144,0.0,0.09944688436244144
19,0.09944688436243433,0.0,0.09944688436243433
20,0.09597205648948685,0.0,0.09597205648948685
21,0.08759944382050082,0.0,0.08759944382050082
22,0.08759944382049904,0.0,0.08759944382049904
23,0.08682624839671456,0.0,0.08682624839671456
24,0.0851768261911448,0.0,0.0851768261911448
25,0.08517682619114206,0.0,0.08517682619114206
26,0.08278870341429344,0.0,0.08278870341429344
27,0.07788316807514395,0.0,0.07788316807514395
28,0.07788316807515326,0.0,0.07788316807515326
29,0.07650094533391096,0.0,0.07650094533391096
30,0.07709330281104514,0.0,0.07709330281104514
31,0.07709330281102605,0.0,0.07709330281102605
32,0.0745822673976498,0.0,0.0745822673976498
33,0.07396345836534285,0.0,0.07396345836534285
34,0.07396345836534908,0.0,0.07396345836534908
35,0.07179986965631704,0.0,0.07179986965631704
36,0.07220675270717684,0.0,0.07220675270717684
37,0.07220675270717408,0.0,0.07220675270717408
38,0.07029886289315607,0.0,0.07029886289315607
39,0.07082334829042435,0.0,0.07082334829042435
40,0.07082334829042852,0.0,0.07082334829042852
41,0.07148938063729453,0.0,0.07148938063729453
42,0.06556734775240279,0.0,0.06556734775240279
43,0.06556734775240278,0.0,0.06556734775240278
44,0.06812298119751593,0.0,0.06812298119751593
45,0.06812298119751593,0.0,0.06812298119751593
46,0.06812298119750629,0.0,0.06812298119750629
47,0.06812298119750629,0.0,0.06812298119750629
48,0.06812298119750629,0.0,0.06812298119750629
49,0.06812298119750541,0.0,0.06812298119750541
