Iteration,Mean,Stdev,Run-0
0,1703.9583107533983,0.0,1703.9583107533983
1,44.65134168109739,0.0,44.65134168109739
2,6.312606956073149,0.0,6.312606956073149
3,3.1825902587482027,0.0,3.1825902587482027
4,2.0797837874071607,0.0,2.0797837874071607
5,1.5858678577655663,0.0,1.5858678577655663
6,1.416583266581022,0.0,1.416583266581022
7,1.3248089568459702,0.0,1.3248089568459702
8,1.26099644775363,0.0,1.26099644775363
9,1.197785512719588,0.0,1.197785512719588
10,1.180012969595717,0.0,1.180012969595717
11,1.1589029924214793,0.0,1.1589029924214793
12,1.1396441243364035,0.0,1.1396441243364035
13,1.1196599616829872,0.0,1.1196599616829872
14,1.1075516058683454,0.0,1.1075516058683454
15,1.10352902066601,0.0,1.10352902066601
16,1.0966004762664872,0.0,1.0966004762664872
17,1.0911775099114969,0.0,1.0911775099114969
18,1.0895610029103289,0.0,1.0895610029103289
19,1.0857695189474137,0.0,1.0857695189474137
20,1.0848925533645999,0.0,1.0848925533645999
21,1.0805731451067881,0.0,1.0805731451067881
22,1.0759806535498397,0.0,1.0759806535498397
23,1.0754170451976195,0.0,1.0754170451976195
24,1.0741847987742528,0.0,1.0741847987742528
25,1.0741847987742528,0.0,1.0741847987742528
26,1.0741847987742528,0.0,1.0741847987742528
27,1.0741847987742528,0.0,1.0741847987742528
28,1.0741847987742528,0.0,1.0741847987742528
29,1.0741847987742528,0.0,1.0741847987742528
