Iteration,Mean,Stdev,Run-0
0,1213.0696050884765,0.0,1213.0696050884765
1,6.903637860266843,0.0,6.903637860266843
2,3.4796990252913123,0.0,3.4796990252913123
3,2.0651121711506475,0.0,2.0651121711506475
4,1.5567068557014654,0.0,1.5567068557014654
5,1.4216252320058234,0.0,1.4216252320058234
6,1.30833519755418,0.0,1.30833519755418
7,1.2236908574870635,0.0,1.2236908574870635
8,1.1618262121437708,0.0,1.1618262121437708
9,1.1052592241876948,0.0,1.1052592241876948
10,1.0824226812006383,0.0,1.0824226812006383
11,1.0497700211689425,0.0,1.0497700211689425
12,1.029294152697137,0.0,1.029294152697137
13,1.00734581742297,0.0,1.00734581742297
14,0.9922106873771422,0.0,0.9922106873771422
15,0.9778559411666237,0.0,0.9778559411666237
16,0.9629639895036517,0.0,0.9629639895036517
17,0.9515363945620035,0.0,0.9515363945620035
18,0.9440398673693595,0.0,0.9440398673693595
19,0.9419542843175698,0.0,0.9419542843175698
20,0.9396149672103633,0.0,0.9396149672103633
21,0.9389971940801118,0.0,0.9389971940801118
22,0.9376954549320561,0.0,0.9376954549320561
23,0.9358743332351274,0.0,0.9358743332351274
24,0.9347197614966556,0.0,0.9347197614966556
25,0.9347197614966556,0.0,0.9347197614966556
26,1.421625232005813,0.0,1.421625232005813
27,1.3073064202666294,0.0,1.3073064202666294
28,1.2389219938468816,0.0,1.2389219938468816
29,1.1895835770111807,0.0,1.1895835770111807
