Iteration,Mean,Stdev,Run-0
0,0.29169161798035953,0.0,0.29169161798035953
1,1.0642631253595138,0.0,1.0642631253595138
2,1.6443539764904638,0.0,1.6443539764904638
3,1.698090398064838,0.0,1.698090398064838
4,1.7235034087578704,0.0,1.7235034087578704
5,1.7109891875754215,0.0,1.7109891875754215
6,1.710059648082487,0.0,1.710059648082487
7,1.7116728659413867,0.0,1.7116728659413867
8,1.7016976817284557,0.0,1.7016976817284557
9,1.7019565211837822,0.0,1.7019565211837822
10,1.6985688093215419,0.0,1.6985688093215419
11,1.6747346058405794,0.0,1.6747346058405794
12,1.6585870492681414,0.0,1.6585870492681414
13,1.6527552752903256,0.0,1.6527552752903256
14,1.6402655272851403,0.0,1.6402655272851403
15,1.6299435573049763,0.0,1.6299435573049763
16,1.6288520497577428,0.0,1.6288520497577428
17,1.6116711823445873,0.0,1.6116711823445873
18,1.625190450378047,0.0,1.625190450378047
19,1.622145492858147,0.0,1.622145492858147
20,1.6241031371190686,0.0,1.6241031371190686
21,1.6283608322481846,0.0,1.6283608322481846
22,1.630349349066021,0.0,1.630349349066021
23,1.629254737602441,0.0,1.629254737602441
24,1.6319188092549213,0.0,1.6319188092549213
25,1.6234404824322943,0.0,1.6234404824322943
26,1.6261214591782494,0.0,1.6261214591782494
27,1.6261214591782494,0.0,1.6261214591782494
28,1.7109891875754215,0.0,1.7109891875754215
29,1.716384280981389,0.0,1.716384280981389
