Iteration,Mean,Stdev,Run-0
0,0.19410306540598476,0.0,0.19410306540598476
1,1.0273611828368834,0.0,1.0273611828368834
2,1.5989796746675675,0.0,1.5989796746675675
3,1.7552105286830975,0.0,1.7552105286830975
4,1.6737475914844506,0.0,1.6737475914844506
5,1.6495866148826501,0.0,1.6495866148826501
6,1.6137753870969773,0.0,1.6137753870969773
7,1.5623824755801636,0.0,1.5623824755801636
8,1.5122694865664656,0.0,1.5122694865664656
9,1.481282889930212,0.0,1.481282889930212
10,1.4108121774353948,0.0,1.4108121774353948
11,1.3642932236143372,0.0,1.3642932236143372
12,1.3542761904427028,0.0,1.3542761904427028
13,1.3007136502704968,0.0,1.3007136502704968
14,1.280843081723909,0.0,1.280843081723909
15,1.2753317215532594,0.0,1.2753317215532594
16,1.2647134062703693,0.0,1.2647134062703693
17,1.2590011914211996,0.0,1.2590011914211996
18,1.257934815481311,0.0,1.257934815481311
19,1.2488570774912555,0.0,1.2488570774912555
20,1.2367699866992246,0.0,1.2367699866992246
21,1.2183004555527341,0.0,1.2183004555527341
22,1.2097896511377506,0.0,1.2097896511377506
23,1.1971294833893285,0.0,1.1971294833893285
24,1.1941419513608926,0.0,1.1941419513608926
25,1.1935991789541414,0.0,1.1935991789541414
26,1.1924344845734711,0.0,1.1924344845734711
27,1.1877874388963707,0.0,1.1877874388963707
28,1.1879861110299228,0.0,1.1879861110299228
29,1.1901865400011884,0.0,1.1901865400011884
